41.59299850463867,33.866329193115234,963.601318359375,2024-12-07T06:54:04.350771
41.61244583129883,34.28938674926758,972.4638671875,2024-12-07T06:54:05.422882
41.45685958862305,34.1580924987793,972.451171875,2024-12-07T06:54:06.505516
41.39851379394531,33.88966751098633,972.445068359375,2024-12-07T06:54:07.584500
41.53465270996094,34.012210845947266,972.458251953125,2024-12-07T06:54:08.677165
41.55410385131836,35.03047180175781,972.462890625,2024-12-07T06:54:09.762045
41.55410385131836,34.26313018798828,972.4658203125,2024-12-07T06:54:10.840502
41.59299850463867,34.22228240966797,972.466552734375,2024-12-07T06:54:11.968119
41.67079162597656,35.41268539428711,972.489501953125,2024-12-07T06:54:13.066179
41.573551177978516,34.88459014892578,972.476806640625,2024-12-07T06:54:14.178074
41.63189697265625,34.271881103515625,972.459228515625,2024-12-07T06:54:15.283275
41.495758056640625,34.5782356262207,972.455810546875,2024-12-07T06:54:16.387124
41.51520538330078,33.94218826293945,972.4384765625,2024-12-07T06:54:17.477468
41.55410385131836,33.54538345336914,972.459716796875,2024-12-07T06:54:18.552137
41.61244583129883,34.155174255371094,972.474365234375,2024-12-07T06:54:19.631334
41.53465270996094,33.7729606628418,972.48291015625,2024-12-07T06:54:20.723465
41.495758056640625,34.48195266723633,972.476318359375,2024-12-07T06:54:21.810533
41.59299850463867,33.68251419067383,972.480224609375,2024-12-07T06:54:22.904588
41.61244583129883,34.55197525024414,972.479736328125,2024-12-07T06:54:23.992295
41.59299850463867,34.18435287475586,972.500244140625,2024-12-07T06:54:25.076718
41.61244583129883,34.27479934692383,972.48291015625,2024-12-07T06:54:26.159675
41.55410385131836,34.19894027709961,972.481689453125,2024-12-07T06:54:27.320578
41.495758056640625,33.9830322265625,972.4951171875,2024-12-07T06:54:28.401191
41.51520538330078,33.19234848022461,972.4716796875,2024-12-07T06:54:29.495639
41.573551177978516,34.449859619140625,972.45263671875,2024-12-07T06:54:30.590173
41.53465270996094,34.233951568603516,972.476806640625,2024-12-07T06:54:31.683166
41.690242767333984,34.732872009277344,972.45947265625,2024-12-07T06:54:32.808969
41.53465270996094,34.49070739746094,972.45849609375,2024-12-07T06:54:33.899421
41.59299850463867,34.303977966308594,972.448486328125,2024-12-07T06:54:34.995385
41.78748321533203,34.079315185546875,972.47265625,2024-12-07T06:54:36.079466
41.67079162597656,34.166847229003906,972.474609375,2024-12-07T06:54:37.179295
41.651344299316406,34.1931037902832,972.479248046875,2024-12-07T06:54:38.269856
41.63189697265625,34.14934158325195,972.473876953125,2024-12-07T06:54:39.368079
41.63189697265625,34.44402313232422,972.464599609375,2024-12-07T06:54:40.460812
41.67079162597656,34.05889129638672,972.4580078125,2024-12-07T06:54:41.555183
41.573551177978516,34.53446960449219,972.50537109375,2024-12-07T06:54:42.665428
41.63189697265625,33.895503997802734,972.508056640625,2024-12-07T06:54:43.755168
41.573551177978516,34.1289176940918,972.487060546875,2024-12-07T06:54:44.941476
41.67079162597656,33.096065521240234,972.496337890625,2024-12-07T06:54:46.044360
41.61244583129883,34.309810638427734,972.5009765625,2024-12-07T06:54:47.124845
41.55410385131836,34.49362564086914,972.471923828125,2024-12-07T06:54:48.217899
41.690242767333984,34.25437545776367,972.47802734375,2024-12-07T06:54:49.288511
41.63189697265625,33.717525482177734,972.489013671875,2024-12-07T06:54:50.376433
41.74858474731445,34.849578857421875,972.492431640625,2024-12-07T06:54:51.455603
41.53465270996094,33.99178695678711,972.5234375,2024-12-07T06:54:52.535650
41.690242767333984,34.45277786254883,972.482666015625,2024-12-07T06:54:53.623469
41.651344299316406,35.20553207397461,972.4873046875,2024-12-07T06:54:54.760200
41.70969009399414,34.359413146972656,972.487060546875,2024-12-07T06:54:55.859647
41.573551177978516,34.28355407714844,972.4853515625,2024-12-07T06:54:56.941990
41.63189697265625,34.694942474365234,972.505615234375,2024-12-07T06:54:58.038519
41.53465270996094,34.1289176940918,972.501708984375,2024-12-07T06:54:59.113460
